Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Frs2-mediated Activation R-HSA-170968	2/12	2.119092e-03	1.181107e-02	0	0	3.486667e+01	2.146660e+02	MAP2K1;BRAF
Reactome_2022	GRB2 Events In EGFR Signaling R-HSA-179812	2/12	2.119092e-03	1.181107e-02	0	0	3.486667e+01	2.146660e+02	NRAS;EGFR
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	5/157	2.228290e-03	1.232416e-02	0	0	5.847558e+00	3.570824e+01	PRKAA1;STK11;CHEK2;RICTOR;MAPK14
Reactome_2022	Transcriptional Regulation By RUNX3 R-HSA-8878159	4/95	2.279217e-03	1.250960e-02	0	0	7.768053e+00	4.726024e+01	NRAS;SMAD4;BCL2L11;SRC
Reactome_2022	SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779	2/13	2.494909e-03	1.338686e-02	0	0	3.169537e+01	1.899663e+02	CAV1;YWHAZ
Reactome_2022	SHC1 Events In EGFR Signaling R-HSA-180336	2/13	2.494909e-03	1.338686e-02	0	0	3.169537e+01	1.899663e+02	NRAS;EGFR
Reactome_2022	Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	2/13	2.494909e-03	1.338686e-02	0	0	3.169537e+01	1.899663e+02	ERBB3;ERBB2
Reactome_2022	Cyclin D Associated Events In G1 R-HSA-69231	3/47	2.559885e-03	1.353351e-02	0	0	1.197104e+01	7.144068e+01	RB1;SRC;CCNE1
Reactome_2022	IRS-mediated Signaling R-HSA-112399	3/47	2.559885e-03	1.353351e-02	0	0	1.197104e+01	7.144068e+01	NRAS;IRS1;PIK3R1
Reactome_2022	Netrin-1 Signaling R-HSA-373752	3/49	2.884297e-03	1.478652e-02	0	0	1.144940e+01	6.696154e+01	TRPC6;SRC;MAPK14
Reactome_2022	AKT Phosphorylates Targets In Cytosol R-HSA-198323	2/14	2.899721e-03	1.478652e-02	0	0	2.905263e+01	1.697586e+02	AKT1S1;TSC2
Reactome_2022	Prolonged ERK Activation Events R-HSA-169893	2/14	2.899721e-03	1.478652e-02	0	0	2.905263e+01	1.697586e+02	MAP2K1;BRAF
Reactome_2022	Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606	2/14	2.899721e-03	1.478652e-02	0	0	2.905263e+01	1.697586e+02	PCNA;MSH2
Reactome_2022	Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565	2/14	2.899721e-03	1.478652e-02	0	0	2.905263e+01	1.697586e+02	PCNA;MSH2
Reactome_2022	Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	3/51	3.232923e-03	1.625505e-02	0	0	1.097124e+01	6.291313e+01	SMAD4;SERPINE1;YBX1
Reactome_2022	IRS-related Events Triggered By IGF1R R-HSA-2428928	3/51	3.232923e-03	1.625505e-02	0	0	1.097124e+01	6.291313e+01	NRAS;IRS1;PIK3R1
Reactome_2022	EPHA-mediated Growth Cone Collapse R-HSA-3928663	2/15	3.333186e-03	1.641480e-02	0	0	2.681646e+01	1.529565e+02	SRC;MYH11
Reactome_2022	Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648	2/15	3.333186e-03	1.641480e-02	0	0	2.681646e+01	1.529565e+02	NRAS;PIK3R1
Reactome_2022	Mismatch Repair R-HSA-5358508	2/15	3.333186e-03	1.641480e-02	0	0	2.681646e+01	1.529565e+02	PCNA;MSH2
Reactome_2022	Apoptotic Execution Phase R-HSA-75153	3/52	3.416494e-03	1.648630e-02	0	0	1.074679e+01	6.103256e+01	PRKCD;DSG3;BIRC2
Reactome_2022	Signaling By PDGF R-HSA-186797	3/52	3.416494e-03	1.648630e-02	0	0	1.074679e+01	6.103256e+01	NRAS;SRC;PIK3R1
Reactome_2022	IGF1R Signaling Cascade R-HSA-2428924	3/52	3.416494e-03	1.648630e-02	0	0	1.074679e+01	6.103256e+01	NRAS;IRS1;PIK3R1
Reactome_2022	Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	3/53	3.606325e-03	1.717184e-02	0	0	1.053133e+01	5.923941e+01	NRAS;IRS1;PIK3R1
Reactome_2022	Insulin Receptor Signaling Cascade R-HSA-74751	3/53	3.606325e-03	1.717184e-02	0	0	1.053133e+01	5.923941e+01	NRAS;IRS1;PIK3R1
Reactome_2022	Regulation Of KIT Signaling R-HSA-1433559	2/16	3.794965e-03	1.771805e-02	0	0	2.489975e+01	1.387932e+02	SRC;LCK
Reactome_2022	FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657	2/16	3.794965e-03	1.771805e-02	0	0	2.489975e+01	1.387932e+02	STK11;BCL2L11
Reactome_2022	Spry Regulation Of FGF Signaling R-HSA-1295596	2/16	3.794965e-03	1.771805e-02	0	0	2.489975e+01	1.387932e+02	SRC;BRAF
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	3/55	4.005032e-03	1.857818e-02	0	0	1.012526e+01	5.589347e+01	IRS1;RPS6;PIK3R1
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	8/441	4.195260e-03	1.913486e-02	0	0	3.327517e+00	1.821416e+01	PREX1;RBM15;OPHN1;LCK;SRC;CAV1;PIK3R1;RHOV
Reactome_2022	Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787	2/17	4.284718e-03	1.913486e-02	0	0	2.323860e+01	1.267131e+02	RB1;CCNE1
Reactome_2022	FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828	2/17	4.284718e-03	1.913486e-02	0	0	2.323860e+01	1.267131e+02	SMAD4;CAV1
Reactome_2022	Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907	2/17	4.284718e-03	1.913486e-02	0	0	2.323860e+01	1.267131e+02	NRAS;EGFR
Reactome_2022	Tie2 Signaling R-HSA-210993	2/17	4.284718e-03	1.913486e-02	0	0	2.323860e+01	1.267131e+02	NRAS;PIK3R1
Reactome_2022	KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604	2/17	4.284718e-03	1.913486e-02	0	0	2.323860e+01	1.267131e+02	MAPK14;YWHAZ
Reactome_2022	Macroautophagy R-HSA-1632852	4/114	4.392530e-03	1.930209e-02	0	0	6.420130e+00	3.484750e+01	PRKAA1;SRC;TSC2;PARK7
Reactome_2022	Regulated Necrosis R-HSA-5218859	3/57	4.429548e-03	1.930209e-02	0	0	9.749263e+00	5.283572e+01	BAX;BAK1;BIRC2
Reactome_2022	Ribosomal Scanning And Start Codon Recognition R-HSA-72702	3/57	4.429548e-03	1.930209e-02	0	0	9.749263e+00	5.283572e+01	RPS6;EIF4E;EIF4G1
Reactome_2022	Translation Initiation Complex Formation R-HSA-72649	3/57	4.429548e-03	1.930209e-02	0	0	9.749263e+00	5.283572e+01	RPS6;EIF4E;EIF4G1
Reactome_2022	Cap-dependent Translation Initiation R-HSA-72737	4/116	4.671939e-03	2.023569e-02	0	0	6.304847e+00	3.383295e+01	RPS6;EIF4EBP1;EIF4E;EIF4G1
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	2/18	4.802113e-03	2.067497e-02	0	0	2.178509e+01	1.163040e+02	NRAS;PIK3R1
Reactome_2022	RHO GTPase Effectors R-HSA-195258	6/269	4.845227e-03	2.073642e-02	0	0	4.069340e+00	2.168861e+01	SRC;PRKCD;DVL3;MYH11;MAPK14;YWHAZ
Reactome_2022	RHOQ GTPase Cycle R-HSA-9013406	3/59	4.880347e-03	2.076313e-02	0	0	9.400126e+00	5.003254e+01	PREX1;OPHN1;CAV1
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	4/119	5.113107e-03	2.162543e-02	0	0	6.139441e+00	3.239137e+01	ACVRL1;SMAD4;SERPINE1;YBX1
Reactome_2022	Other Semaphorin Interactions R-HSA-416700	2/19	5.346818e-03	2.213974e-02	0	0	2.050258e+01	1.072542e+02	PLXNA2;SEMA3E
Reactome_2022	Signaling By PDGFR In Disease R-HSA-9671555	2/19	5.346818e-03	2.213974e-02	0	0	2.050258e+01	1.072542e+02	NRAS;PIK3R1
Reactome_2022	Post NMDA Receptor Activation Events R-HSA-438064	3/61	5.357879e-03	2.213974e-02	0	0	9.075069e+00	4.745523e+01	PRKAA1;NRAS;SRC
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	3/61	5.357879e-03	2.213974e-02	0	0	9.075069e+00	4.745523e+01	CDH2;CADM2;CDH18
Reactome_2022	Apoptotic Factor-Mediated Response R-HSA-111471	2/20	5.918504e-03	2.404183e-02	0	0	1.936257e+01	9.932364e+01	BAX;BAK1
Reactome_2022	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	2/20	5.918504e-03	2.404183e-02	0	0	1.936257e+01	9.932364e+01	ERBB2;MYH11
Reactome_2022	Signal Transduction By L1 R-HSA-445144	2/20	5.918504e-03	2.404183e-02	0	0	1.936257e+01	9.932364e+01	MAP2K1;EGFR
Reactome_2022	CTLA4 Inhibitory Signaling R-HSA-389513	2/21	6.516846e-03	2.617660e-02	0	0	1.834257e+01	9.232483e+01	SRC;LCK
Reactome_2022	Signaling By FGFR3 In Disease R-HSA-5655332	2/21	6.516846e-03	2.617660e-02	0	0	1.834257e+01	9.232483e+01	NRAS;PIK3R1
Reactome_2022	Autophagy R-HSA-9612973	4/128	6.602165e-03	2.637198e-02	0	0	5.691244e+00	2.857208e+01	PRKAA1;SRC;TSC2;PARK7
Reactome_2022	G1/S Transition R-HSA-69206	4/129	6.783510e-03	2.694665e-02	0	0	5.645429e+00	2.818910e+01	RB1;CCNB1;PCNA;CCNE1
Reactome_2022	E2F Mediated Regulation Of DNA Replication R-HSA-113510	2/22	7.141520e-03	2.821293e-02	0	0	1.742456e+01	8.610921e+01	RB1;CCNB1
Reactome_2022	RAF-independent MAPK1/3 Activation R-HSA-112409	2/23	7.792206e-03	3.061528e-02	0	0	1.659398e+01	8.055768e+01	MAP2K1;PEA15
Reactome_2022	RHO GTPases Activate NADPH Oxidases R-HSA-5668599	2/24	8.468587e-03	3.238784e-02	0	0	1.583892e+01	7.557367e+01	PRKCD;MAPK14
Reactome_2022	RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973	2/24	8.468587e-03	3.238784e-02	0	0	1.583892e+01	7.557367e+01	RB1;SRC
Reactome_2022	Sema4D In Semaphorin Signaling R-HSA-400685	2/24	8.468587e-03	3.238784e-02	0	0	1.583892e+01	7.557367e+01	ERBB2;MYH11
Reactome_2022	Downstream Signaling Of Activated FGFR3 R-HSA-5654708	2/24	8.468587e-03	3.238784e-02	0	0	1.583892e+01	7.557367e+01	NRAS;PIK3R1
Reactome_2022	Signaling By Erythropoietin R-HSA-9006335	2/24	8.468587e-03	3.238784e-02	0	0	1.583892e+01	7.557367e+01	NRAS;PIK3R1
Reactome_2022	Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	3/74	9.140290e-03	3.398701e-02	0	0	7.408575e+00	3.478373e+01	PRKAA1;NRAS;SRC
Reactome_2022	ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	2/25	9.170348e-03	3.398701e-02	0	0	1.514950e+01	7.107814e+01	SRC;MAPK14
Reactome_2022	Deadenylation Of mRNA R-HSA-429947	2/25	9.170348e-03	3.398701e-02	0	0	1.514950e+01	7.107814e+01	EIF4E;EIF4G1
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	2/25	9.170348e-03	3.398701e-02	0	0	1.514950e+01	7.107814e+01	PCNA;XRCC1
Reactome_2022	Interleukin-7 Signaling R-HSA-1266695	2/25	9.170348e-03	3.398701e-02	0	0	1.514950e+01	7.107814e+01	IRS1;PIK3R1
Reactome_2022	NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	2/25	9.170348e-03	3.398701e-02	0	0	1.514950e+01	7.107814e+01	YBX1;EGFR
Reactome_2022	Pyroptosis R-HSA-5620971	2/26	9.897178e-03	3.599698e-02	0	0	1.451754e+01	6.700581e+01	BAX;BAK1
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	2/26	9.897178e-03	3.599698e-02	0	0	1.451754e+01	6.700581e+01	PRKCD;PIK3R1
Reactome_2022	Downstream Signaling Of Activated FGFR4 R-HSA-5654716	2/26	9.897178e-03	3.599698e-02	0	0	1.451754e+01	6.700581e+01	NRAS;PIK3R1
Reactome_2022	Infectious Disease R-HSA-5663205	12/961	9.912937e-03	3.599698e-02	0	0	2.302221e+00	1.062225e+01	RB1;MAP2K1;IRS1;LCK;SRC;CAV1;RPS6;DVL3;MAPK14;EEF2;YWHAZ;EGFR
Reactome_2022	Signaling By Insulin Receptor R-HSA-74752	3/77	1.018608e-02	3.643677e-02	0	0	7.107151e+00	3.259861e+01	NRAS;IRS1;PIK3R1
Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	3/77	1.018608e-02	3.643677e-02	0	0	7.107151e+00	3.259861e+01	CCNB1;CHEK2;YWHAZ
Reactome_2022	Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	3/77	1.018608e-02	3.643677e-02	0	0	7.107151e+00	3.259861e+01	PCNA;ERCC1;XRCC1
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	4/147	1.062993e-02	3.716730e-02	0	0	4.930320e+00	2.240378e+01	PREX1;OPHN1;CAV1;PIK3R1
Reactome_2022	Signaling By BMP R-HSA-201451	2/27	1.064877e-02	3.716730e-02	0	0	1.393614e+01	6.330229e+01	ACVRL1;SMAD4
Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	2/27	1.064877e-02	3.716730e-02	0	0	1.393614e+01	6.330229e+01	NRAS;PIK3R1
Reactome_2022	G0 And Early G1 R-HSA-1538133	2/27	1.064877e-02	3.716730e-02	0	0	1.393614e+01	6.330229e+01	PCNA;CCNE1
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	2/27	1.064877e-02	3.716730e-02	0	0	1.393614e+01	6.330229e+01	CAV1;RICTOR
Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	4/149	1.112853e-02	3.846834e-02	0	0	4.861823e+00	2.186966e+01	PREX1;OPHN1;CAV1;PIK3R1
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	4/149	1.112853e-02	3.846834e-02	0	0	4.861823e+00	2.186966e+01	PCNA;CHEK2;ERCC1;XRCC1
Reactome_2022	TP53 Regulates Metabolic Genes R-HSA-5628897	3/81	1.168446e-02	4.019677e-02	0	0	6.741321e+00	2.999548e+01	PRKAA1;TSC2;YWHAZ
Reactome_2022	Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	3/82	1.207780e-02	4.050587e-02	0	0	6.655651e+00	2.939393e+01	PCNA;ERCC1;XRCC1
Reactome_2022	Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262	2/29	1.222500e-02	4.050587e-02	0	0	1.290253e+01	5.682628e+01	CAV1;DVL3
Reactome_2022	SUMOylation Of Intracellular Receptors R-HSA-4090294	2/29	1.222500e-02	4.050587e-02	0	0	1.290253e+01	5.682628e+01	PGR;ESR1
Reactome_2022	Downstream Signaling Of Activated FGFR2 R-HSA-5654696	2/29	1.222500e-02	4.050587e-02	0	0	1.290253e+01	5.682628e+01	NRAS;PIK3R1
Reactome_2022	G1/S-Specific Transcription R-HSA-69205	2/29	1.222500e-02	4.050587e-02	0	0	1.290253e+01	5.682628e+01	PCNA;CCNE1
Reactome_2022	Uptake And Actions Of Bacterial Toxins R-HSA-5339562	2/29	1.222500e-02	4.050587e-02	0	0	1.290253e+01	5.682628e+01	MAP2K1;EEF2
Reactome_2022	Myogenesis R-HSA-525793	2/29	1.222500e-02	4.050587e-02	0	0	1.290253e+01	5.682628e+01	CDH2;MAPK14
Reactome_2022	Negative Regulation Of FGFR3 Signaling R-HSA-5654732	2/29	1.222500e-02	4.050587e-02	0	0	1.290253e+01	5.682628e+01	SRC;BRAF
Reactome_2022	Activation Of BH3-only Proteins R-HSA-114452	2/30	1.304904e-02	4.284135e-02	0	0	1.244110e+01	5.398246e+01	BCL2L11;YWHAZ
Reactome_2022	Downstream Signaling Of Activated FGFR1 R-HSA-5654687	2/30	1.304904e-02	4.284135e-02	0	0	1.244110e+01	5.398246e+01	NRAS;PIK3R1
Reactome_2022	Cell Junction Organization R-HSA-446728	3/86	1.372684e-02	4.486181e-02	0	0	6.333618e+00	2.716110e+01	CDH2;CADM2;CDH18
Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	2/31	1.389662e-02	4.500753e-02	0	0	1.201149e+01	5.136246e+01	SMAD4;SERPINE1
Reactome_2022	Negative Regulation Of FGFR4 Signaling R-HSA-5654733	2/31	1.389662e-02	4.500753e-02	0	0	1.201149e+01	5.136246e+01	SRC;BRAF
Reactome_2022	Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	3/87	1.415812e-02	4.564882e-02	0	0	6.257901e+00	2.664281e+01	SRC;PRKCD;PIK3R1
Reactome_2022	GPVI-mediated Activation Cascade R-HSA-114604	2/32	1.476746e-02	4.740091e-02	0	0	1.161053e+01	4.894219e+01	LCK;PIK3R1
Reactome_2022	Signal Amplification R-HSA-392518	2/33	1.566126e-02	4.960549e-02	0	0	1.123543e+01	4.670078e+01	SRC;MAPK14
Reactome_2022	NOD1/2 Signaling Pathway R-HSA-168638	2/33	1.566126e-02	4.960549e-02	0	0	1.123543e+01	4.670078e+01	MAPK14;BIRC2
Reactome_2022	Negative Regulation Of FGFR1 Signaling R-HSA-5654726	2/33	1.566126e-02	4.960549e-02	0	0	1.123543e+01	4.670078e+01	SRC;BRAF
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	3/91	1.595981e-02	5.032941e-02	0	0	5.972245e+00	2.471125e+01	SMAD4;SERPINE1;YBX1
Reactome_2022	Signaling By Interleukins R-HSA-449147	7/453	1.649368e-02	5.175247e-02	0	0	2.798906e+00	1.148889e+01	MAP2K1;IRS1;LCK;PIK3R1;GATA3;MAPK14;YWHAZ
Reactome_2022	Negative Regulation Of FGFR2 Signaling R-HSA-5654727	2/34	1.657773e-02	5.175247e-02	0	0	1.088377e+01	4.462015e+01	SRC;BRAF
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	4/168	1.662701e-02	5.175247e-02	0	0	4.294425e+00	1.759309e+01	PCNA;PGR;PARK7;ESR1
Reactome_2022	Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	2/36	1.847752e-02	5.653335e-02	0	0	1.024252e+01	4.087994e+01	RB1;CCNE1
Reactome_2022	RHOH GTPase Cycle R-HSA-9013407	2/36	1.847752e-02	5.653335e-02	0	0	1.024252e+01	4.087994e+01	LCK;CAV1
Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	2/36	1.847752e-02	5.653335e-02	0	0	1.024252e+01	4.087994e+01	CHEK2;RICTOR
Reactome_2022	Signaling By FGFR1 In Disease R-HSA-5655302	2/36	1.847752e-02	5.653335e-02	0	0	1.024252e+01	4.087994e+01	NRAS;PIK3R1
Reactome_2022	SUMOylation R-HSA-2990846	4/174	1.866103e-02	5.685289e-02	0	0	4.141597e+00	1.648901e+01	PCNA;PGR;PARK7;ESR1
Reactome_2022	RHOV GTPase Cycle R-HSA-9013424	2/37	1.946028e-02	5.878966e-02	0	0	9.949373e+00	3.919436e+01	PIK3R1;RHOV
Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	2/37	1.946028e-02	5.878966e-02	0	0	9.949373e+00	3.919436e+01	CHEK2;RICTOR
Reactome_2022	L1CAM Interactions R-HSA-373760	3/99	1.993338e-02	5.996693e-02	0	0	5.472345e+00	2.142620e+01	MAP2K1;SRC;EGFR
Reactome_2022	RAC1 GTPase Cycle R-HSA-9013149	4/178	2.009925e-02	6.021400e-02	0	0	4.045567e+00	1.580632e+01	PREX1;OPHN1;CAV1;PIK3R1
Reactome_2022	Resolution Of Abasic Sites (AP Sites) R-HSA-73933	2/38	2.046456e-02	6.080174e-02	0	0	9.672515e+00	3.761700e+01	PCNA;XRCC1
Reactome_2022	Diseases Of Mitotic Cell Cycle R-HSA-9675126	2/38	2.046456e-02	6.080174e-02	0	0	9.672515e+00	3.761700e+01	RB1;CCNE1
Reactome_2022	RHOU GTPase Cycle R-HSA-9013420	2/39	2.149010e-02	6.358594e-02	0	0	9.410621e+00	3.613832e+01	SRC;PIK3R1
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	3/103	2.210628e-02	6.514106e-02	0	0	5.252389e+00	2.002155e+01	MAP2K1;MAPK14;BIRC2
Reactome_2022	RET Signaling R-HSA-8853659	2/40	2.253662e-02	6.613807e-02	0	0	9.162512e+00	3.474987e+01	SRC;PIK3R1
Reactome_2022	Dual Incision In GG-NER R-HSA-5696400	2/41	2.360384e-02	6.898844e-02	0	0	8.927126e+00	3.344410e+01	PCNA;ERCC1
Reactome_2022	Translation R-HSA-72766	5/281	2.401256e-02	6.989892e-02	0	0	3.200157e+00	1.193395e+01	RPS6;EIF4EBP1;EEF2;EIF4E;EIF4G1
Reactome_2022	Metabolism Of Proteins R-HSA-392499	18/1890	2.433268e-02	7.017067e-02	0	0	1.767268e+00	6.567055e+00	SMAD4;PCNA;RPS6;IGFBP2;PARK7;GATA3;EEF2;ESR1;CDC73;TPGS2;CDH2;RAB25;CCNE1;EIF4EBP1;PGR;EIF4E;BIRC2;EIF4G1
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	3/107	2.440356e-02	7.017067e-02	0	0	5.049353e+00	1.874838e+01	MAP2K1;MAPK14;BIRC2
Reactome_2022	RHOF GTPase Cycle R-HSA-9035034	2/42	2.469149e-02	7.017067e-02	0	0	8.703509e+00	3.221427e+01	CAV1;PIK3R1
Reactome_2022	RND1 GTPase Cycle R-HSA-9696273	2/42	2.469149e-02	7.017067e-02	0	0	8.703509e+00	3.221427e+01	CAV1;PIK3R1
Reactome_2022	RND3 GTPase Cycle R-HSA-9696264	2/42	2.469149e-02	7.017067e-02	0	0	8.703509e+00	3.221427e+01	CAV1;PIK3R1
Reactome_2022	Signaling By FGFR2 In Disease R-HSA-5655253	2/42	2.469149e-02	7.017067e-02	0	0	8.703509e+00	3.221427e+01	NRAS;PIK3R1
Reactome_2022	Nucleotide Excision Repair R-HSA-5696398	3/108	2.499731e-02	7.048261e-02	0	0	5.001011e+00	1.844867e+01	PCNA;ERCC1;XRCC1
Reactome_2022	L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827	3/108	2.499731e-02	7.048261e-02	0	0	5.001011e+00	1.844867e+01	RPS6;EIF4E;EIF4G1
Reactome_2022	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	3/109	2.559882e-02	7.189670e-02	0	0	4.953582e+00	1.815591e+01	RPS6;EIF4E;EIF4G1
Reactome_2022	RND2 GTPase Cycle R-HSA-9696270	2/43	2.579930e-02	7.189806e-02	0	0	8.490800e+00	3.105432e+01	CAV1;PIK3R1
Reactome_2022	Condensation Of Prophase Chromosomes R-HSA-2299718	2/43	2.579930e-02	7.189806e-02	0	0	8.490800e+00	3.105432e+01	RB1;CCNB1
Reactome_2022	PI3K Cascade R-HSA-109704	2/44	2.692702e-02	7.417825e-02	0	0	8.288221e+00	2.995881e+01	IRS1;PIK3R1
Reactome_2022	Interleukin-2 Family Signaling R-HSA-451927	2/44	2.692702e-02	7.417825e-02	0	0	8.288221e+00	2.995881e+01	LCK;PIK3R1
Reactome_2022	Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	2/44	2.692702e-02	7.417825e-02	0	0	8.288221e+00	2.995881e+01	PIK3R1;YWHAZ
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	8/619	2.774758e-02	7.522786e-02	0	0	2.336546e+00	8.375598e+00	PREX1;NRAS;TRPC6;SRC;PRKCD;PIK3R1;DGKK;EGFR
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	4/198	2.830390e-02	7.522786e-02	0	0	3.624816e+00	1.292158e+01	CAV1;DVL3;YWHAZ;CDC73
Reactome_2022	Signaling By WNT R-HSA-195721	5/294	2.844403e-02	7.522786e-02	0	0	3.054179e+00	1.087232e+01	NRAS;CAV1;DVL3;YWHAZ;CDC73
Reactome_2022	SARS-CoV-1 Genome Replication And Transcription R-HSA-9679514	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	RB1
Reactome_2022	SARS-CoV-2 Genome Replication And Transcription R-HSA-9694682	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	RB1
Reactome_2022	Diseases Of Mismatch Repair (MMR) R-HSA-5423599	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	MSH2
Reactome_2022	Signaling By MST1 R-HSA-8852405	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	SPINT1
Reactome_2022	Estrogen-stimulated Signaling Thru PRKCZ R-HSA-9634635	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	NRAS
Reactome_2022	Signaling To P38 Via RIT And RIN R-HSA-187706	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	BRAF
Reactome_2022	Synthesis Of PI R-HSA-1483226	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	CHEK2
Reactome_2022	G2/M DNA Replication Checkpoint R-HSA-69478	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	CCNB1
Reactome_2022	IRS Activation R-HSA-74713	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	IRS1
Reactome_2022	NOSTRIN Mediated eNOS Trafficking R-HSA-203641	1/5	2.866820e-02	7.522786e-02	0	0	4.321739e+01	1.535067e+02	CAV1
Reactome_2022	Estrogen-dependent Gene Expression R-HSA-9018519	3/119	3.203984e-02	8.346610e-02	0	0	4.524260e+00	1.556696e+01	PGR;GATA3;ESR1
Reactome_2022	Homology Directed Repair R-HSA-5693538	3/119	3.203984e-02	8.346610e-02	0	0	4.524260e+00	1.556696e+01	PCNA;ERCC1;XRCC1
Reactome_2022	Signaling By NOTCH3 R-HSA-9012852	2/49	3.285490e-02	8.504856e-02	0	0	7.404629e+00	2.529165e+01	YBX1;EGFR
Reactome_2022	Activated NTRK2 Signals Thru FYN R-HSA-9032500	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	SRC
Reactome_2022	Activated NTRK2 Signals Thru PI3K R-HSA-9028335	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	PIK3R1
Reactome_2022	PTK6 Regulates Cell Cycle R-HSA-8849470	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	CCNE1
Reactome_2022	PTK6 Promotes HIF1A Stabilization R-HSA-8857538	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	EGFR
Reactome_2022	Phosphorylation Of Emi1 R-HSA-176417	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	CCNB1
Reactome_2022	RAS Signaling Downstream Of NF1 Loss-Of-Function Variants R-HSA-6802953	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	NRAS
